統編,公司名稱,公司地址,ADDR_X,ADDR_Y
53325029,百易工程有限公司,114臺北市內湖區瑞光路188巷50號4樓,308188,2774048
53325436,展路股份有限公司,114臺北市內湖區瑞光路192號5樓,308222,2774179
53325479,誠新管理顧問有限公司,114臺北市內湖區內湖路1段306號10樓,307415,2774952
53325962,首彩精品股份有限公司,114臺北市內湖區陽光街321巷12號5樓,308365,2773959
53328270,經緯智慧科技股份有限公司,114臺北市內湖區基湖路10巷57號3樓之1,306869,2775017
53329030,原創互動行銷股份有限公司,114臺北市內湖區基湖路35巷6號6樓,307062,2774704
53329897,精鼎智能國際股份有限公司,114臺北市內湖區內湖路1段66號5樓,306721,2775163
53329995,另果傳媒有限公司,114臺北市內湖區港墘路208號5樓,307917,2774273
53330851,昱呈衛浴開發有限公司,114臺北市內湖區堤頂大道2段283號,307064,2774598
53332345,學得生生物科技有限公司,114臺北市內湖區內湖路1段120巷19號1樓,306734,2774995
53333029,心田實業股份有限公司,114臺北市內湖區民權東路6段16號1樓,308249,2773229
53333077,福仁棠生物科技有限公司,114臺北市內湖區堤頂大道2段475號7樓,306718,2774958
53333225,綠美拿企業股份有限公司,114臺北市內湖區民權東路6段16號1樓,308249,2773229
53333597,京竣石材有限公司,114臺北市內湖區陽光街321巷26號2樓之5,308372,2773918
53333647,肯力行網科技股份有限公司,114臺北市內湖區瑞光路583巷22號3樓,307311,2774817
53334316,超據點有限公司,114臺北市內湖區陽光街351號2樓之2,308252,2773991
53334391,奧提克創意有限公司,114臺北市內湖區堤頂大道2段497號7樓之8,306678,2775071
53334688,十二點原生概念有限公司,114臺北市內湖區民權東路6段15巷37號,308289,2773542
53335194,信孚國際智權顧問有限公司,114臺北市內湖區洲子街80號8樓之1,307670,2774690
53335259,美之本股份有限公司,114臺北市內湖區瑞光路268號9樓,308056,2774295
53336047,智紳科技有限公司,114臺北市內湖區內湖路1段360巷10號6樓之1,307525,2774828
53336052,品庠醫藥生技股份有限公司,114臺北市內湖區基湖路35巷51號7樓,307168,2774684
53336721,馥域建設開發股份有限公司,114臺北市內湖區陽光街321巷18號5樓,308386,2773940
53337138,艾迪爾數位娛樂有限公司,114臺北市內湖區洲子街77號5樓之1,307674,2774787
53338827,周地投資開發有限公司,114臺北市內湖區洲子街80號6樓之1,307670,2774690
53340181,鎮寶科技有限公司,114臺北市內湖區內湖路1段320號3樓,307474,2774946
53340871,皇輝科技股份有限公司,114臺北市內湖區民權東路6段11巷43之1號3樓,308208,2773414
53341457,譜達國際有限公司,114臺北市內湖區舊宗路2段181巷12號3樓,308008,2773825
53341652,星藝象娛樂股份有限公司,114臺北市內湖區瑞光路451號11樓,307591,2774583
53342863,富日美學生技股份有限公司,114臺北市內湖區瑞光路583巷21號5樓之4,307280,2774824
53345518,崇碁綠能科技股份有限公司,114臺北市內湖區堤頂大道2段413號9樓,306786,2774830
53347451,攸泰科技股份有限公司,114臺北市內湖區陽光街300號8樓,307980,2773973
53347749,萌富生物科技股份有限公司,114臺北市內湖區民權東路6段16之1號5樓,308257,2773231
53348640,智源電子股份有限公司,114臺北市內湖區洲子街79號9樓之1,307648,2774778
53348661,巨財投資股份有限公司,114臺北市內湖區民權東路6段16號1樓,308249,2773229
53348711,巨石國際管理顧問股份有限公司,114臺北市內湖區基湖路3巷9號2樓,307118,2774879
53349129,華楷生醫科技股份有限公司,114臺北市內湖區瑞光路439號9樓,307611,2774629
53349211,凱理有限公司,114臺北市內湖區內湖路1段66號10樓(806室),306721,2775163
53349606,旺達國際物流股份有限公司,114臺北市內湖區陽光街351號2樓之1,308252,2773991
53349654,睿遠國際股份有限公司,114臺北市內湖區內湖路1段360巷15號3樓之2,307574,2774863
53350201,常澄實業有限公司,114臺北市內湖區洲子街77號4樓之1,307674,2774787
53350722,萬科實業有限公司,114臺北市內湖區瑞光路76巷67號2樓,308517,2773654
53351004,中租保險經紀人股份有限公司,114臺北市內湖區瑞光路362號8樓,307737,2774460
53353657,優達數位股份有限公司,114臺北市內湖區瑞光路588號9樓,307102,2774785
53353798,華光工程顧問股份有限公司,114臺北市內湖區陽光街383號2樓,308143,2773959
53354945,米鐸國際股份有限公司,114臺北市內湖區洲子街68號7樓,307711,2774705
53356824,台灣赫那羅國際物流有限公司,114臺北市內湖區瑞光路513巷36號4樓,307496,2774785
53357062,聯欣國際企業有限公司,114臺北市內湖區洲子街52號3樓,307816,2774662
53357274,何天科技有限公司,114臺北市內湖區內湖路1段308號7樓,307400,2774918
53357669,大江基因醫學股份有限公司,114臺北市內湖區港墘路185號10樓之1,307996,2774311
53357817,佳鈦工程有限公司,114臺北市內湖區內湖路1段306號7樓,307415,2774952
53358793,前進航空股份有限公司,114臺北市內湖區港墘路221巷33號8樓,307973,2774082
53358858,集拓聖域股份有限公司,114臺北市內湖區內湖路1段300號8樓之5,307373,2774954
53359028,樂勤行銷有限公司,114臺北市內湖區洲子街50號5樓,307808,2774642
53394221,宣捷細胞生物製藥股份有限公司,114臺北市內湖區內湖路1段68號7樓,306734,2775157
53408484,誠美國際行銷企劃有限公司,114臺北市內湖區港墘路221巷21號,307927,2774145
53418820,易宸國際企業有限公司,114臺北市內湖區內湖路1段252號12樓,307180,2774975
53422401,全鎂實業股份有限公司,114臺北市內湖區陽光街321巷8號8樓,308373,2773979
53428117,洋鑫國際物流股份有限公司,114臺北市內湖區瑞光路583巷26號7樓,307318,2774830
53429663,鴻邁科技有限公司,114臺北市內湖區瑞光路468號6樓,307494,2774576
53439825,啟糧投資股份有限公司,114臺北市內湖區瑞光路258巷50號7樓,307996,2774170
53450291,捷恩迪有限公司,114臺北市內湖區洲子街183號2樓,307221,2774926
53450378,理想生活開發股份有限公司,114臺北市內湖區瑞光路258巷50號7樓,307996,2774170
53455943,亞斯音樂藝術有限公司,114臺北市內湖區陽光街321巷26號6樓之16,308372,2773918
53519989,涵堂資訊有限公司,114臺北市內湖區瑞湖街103號6樓之3,308133,2773950
53521253,豪好生化科技有限公司,114臺北市內湖區內湖路1段66號10樓,306721,2775163
53521438,雲開科技股份有限公司,114臺北市內湖區堤頂大道2段497號13樓之10,306678,2775071
53522648,東鎧股份有限公司,114臺北市內湖區陽光街345巷12號,308303,2773912
53522865,弘彥國際有限公司,114臺北市內湖區陽光街351號2樓之2,308252,2773991
53523127,台灣北青國際有限公司,114臺北市內湖區洲子街181號3樓,307245,2774923
53524049,精誠隨想行動科技股份有限公司,114臺北市內湖區瑞光路258巷2號7樓之4,308052,2774220
53525342,鬼點創意有限公司,114臺北市內湖區洲子街100號5樓,307564,2774764
53525357,東方明珠投資有限公司,114臺北市內湖區洲子街107號8樓,307444,2774860
53525758,俊崴科技有限公司,114臺北市內湖區瑞光路316巷58號9樓,307819,2774297
53526406,侍瑪騏國際有限公司,114臺北市內湖區洲子街151號8樓,307341,2774894
53526503,磐易實業有限公司,114臺北市內湖區陽光街321巷36號,308351,2773877
53526975,歐萊德流通股份有限公司,114臺北市內湖區洲子街71號,307701,2774734
53527123,台灣立訊精密有限公司,114臺北市內湖區內湖路1段252號2樓,307180,2774975
53527995,石意廣告股份有限公司,114臺北市內湖區內湖路1段360巷10號4樓,307525,2774828
53529585,台灣歌爾泰克有限公司,114臺北市內湖區瑞光路415號3樓,307649,2774599
53530345,不二股份有限公司,114臺北市內湖區港墘路200號7樓之2,307941,2774316
53530719,金橋資訊股份有限公司,114臺北市內湖區瑞光路318號,307869,2774399
53531169,嘉祐企業股份有限公司,114臺北市內湖區洲子街80號2樓之1,307670,2774690
53531597,鼎碩資本投資股份有限公司,114臺北市內湖區洲子街88號8樓之2,307626,2774702
53532250,雅意墨象整合設計有限公司,114臺北市內湖區陽光街345巷22、26號1樓,308320,2773869
53534139,謀聰有限公司,114臺北市內湖區堤頂大道2段407巷20弄39號1樓,306771,2774956
53535159,兆豐基業建設股份有限公司,114臺北市內湖區堤頂大道2段285號5樓,307049,2774599
53536426,給力投資股份有限公司,114臺北市內湖區洲子街107號8樓,307444,2774860
53537749,崴傑攝影有限公司,114臺北市內湖區堤頂大道二段497號3樓之9,306678,2775071
53537902,復順實業股份有限公司,114臺北市內湖區瑞光路478巷18弄30號7樓之1,307278,2774609
53538064,葛莉系統整合股份有限公司,114臺北市內湖區瑞光路588號2樓,307102,2774785
53538607,新蛋創業投資股份有限公司,114臺北市內湖區瑞光路513巷31號10樓,307516,2774738
53539578,宸達投資股份有限公司,114臺北市內湖區民權東路6段13之19號4樓,308501,2773368
53539768,柏金科技物流股份有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之4,307408,2774751
53539824,源陞電子股份有限公司,114臺北市內湖區內湖路1段66號10樓,306721,2775163
53540218,橙陽管理顧問股份有限公司,114臺北市內湖區洲子街80號2樓之1,307670,2774690
53540293,利昌明珠投資有限公司,114臺北市內湖區洲子街107號8樓,307444,2774860
53540300,達昌明珠投資有限公司,114臺北市內湖區洲子街107號8樓,307444,2774860
53540316,利達明珠投資有限公司,114臺北市內湖區洲子街107號8樓,307444,2774860
53540322,知達明珠投資有限公司,114臺北市內湖區洲子街107號8樓,307444,2774860
53540343,行達明珠投資有限公司,114臺北市內湖區洲子街107號8樓,307444,2774860
53540738,永康餐飲股份有限公司,114臺北市內湖區瑞光路108號1樓,308599,2773869
53541595,禾果醫學科技股份有限公司,114臺北市內湖區港墘路187號2樓,307991,2774304
53542969,成岳國際貿易股份有限公司,114臺北市內湖區民權東路6段15巷43號3樓,308261,2773568
53543138,瑋中國際有限公司,114臺北市內湖區瑞光路258巷55號4樓,307951,2774162
53543382,技流科技有限公司,114臺北市內湖區內湖路1段516號4樓,307899,2774799
53546022,大家建材事業股份有限公司,114臺北市內湖區陽光街381號1樓,308156,2773961
53546043,域研近相空間設計有限公司,114臺北市內湖區陽光街321巷36號1樓,308351,2773877
53546563,喜朵國際有限公司,114臺北市內湖區洲子街68號5樓,307711,2774705
53546753,歐米爾網路科技股份有限公司,114臺北市內湖區瑞光路513巷30號6樓,307485,2774750
53547280,新田資產管理有限公司,114臺北市內湖區瑞光路513巷22弄5號2樓之2,307408,2774751
53547937,台灣維克法蘭斯股份有限公司,114臺北市內湖區基湖路35巷13號8樓,307054,2774731
53548133,揚名視界股份有限公司,114臺北市內湖區瑞光路66巷27號3樓,308686,2773644
53549040,妍創美學策略有限公司,114臺北市內湖區民權東路6段16之1號地下1層,308257,2773231
53549766,翰亞國際開發股份有限公司,114臺北市內湖區堤頂大道2段501號9樓,306659,2775091
53551087,台灣挑戰者有限公司,114臺北市內湖區港墘路221巷35號5樓之1,307978,2774075
53551093,雋景有限公司,114臺北市內湖區瑞光路513巷22弄5號6樓之3,307408,2774751
53552918,台灣純果多肽生物科技有限公司,114臺北市內湖區堤頂大道2段15號5樓之1,307699,2774272
53553584,祥致科技有限公司,114臺北市內湖區瑞光路76巷37號4樓,308592,2773718
53555078,金門渡假村股份有限公司,114臺北市內湖區瑞光路316巷50號8樓,307841,2774322
53555555,台景達金融科技股份有限公司,114臺北市內湖區洲子街79號4樓,307648,2774778
53555561,斯必達股份有限公司,114臺北市內湖區民權東路6段15巷28號5樓,308350,2773461
53556800,艾莉美尚有限公司,114臺北市內湖區瑞光路583巷28號6樓,307322,2774837
53556978,絕一品廣告設計有限公司,114臺北市內湖區舊宗路2段181巷16號2樓,308018,2773827
53557202,華光能源股份有限公司,114臺北市內湖區瑞光路258巷2號7樓,308052,2774220
53557907,門得揚拍賣股份有限公司,114臺北市內湖區陽光街321巷60號2樓,308220,2773844
53558315,華達星多媒體事業股份有限公司,114臺北市內湖區港墘路221巷33號6樓,307973,2774082
53559460,頂悅開發股份有限公司,114臺北市內湖區西康里內湖路1段66號6樓,306721,2775163
53559567,台灣網秦科技股份有限公司,114臺北市內湖區內湖路1段66號10樓,306721,2775163
53560071,佳沂建設股份有限公司,114臺北市內湖區基湖路10巷1號9樓,306938,2774980
53560403,祈樂創意股份有限公司,114臺北市內湖區瑞光路112巷5號4樓,308563,2773851
53561613,優訊軟體科技有限公司,114臺北市內湖區基湖路10巷57號5樓及5樓之1,306869,2775017
53562818,頂佳開發股份有限公司,114臺北市內湖區西康里內湖路1段66號6樓,306721,2775163
53562824,頂康開發股份有限公司,114臺北市內湖區內湖路1段66號6樓,306721,2775163
53563324,晴軒國際有限公司,114臺北市內湖區瑞光路580號8樓,307142,2774765
53563865,福智美科技股份有限公司,114臺北市內湖區瑞光路358巷30弄8號3樓,307771,2774342
53565028,迎邦國際有限公司,114臺北市內湖區港墘路221巷41號5樓之2,308013,2774021
53565694,生命先鋒管理顧問股份有限公司,114臺北市內湖區內湖路1段68號7樓,306734,2775157
53566217,宏鉑化學企業有限公司,114臺北市內湖區民權東路6段11巷39-1號3樓,308230,2773404
53566455,尚茂智能科技股份有限公司,114臺北市內湖區洲子街68號6樓,307711,2774705
53566461,創騰興業股份有限公司,114臺北市內湖區洲子街65號7樓,307795,2774752
